,Unnamed: 0.1,player_id,Player,player_display_name,position,position_group,headshot_url,Team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,opponent_team,weekday_x,player_is_home,team_year,player_year,opp_year,completions_avg,attempts_avg,passing_yards_avg,passing_tds_avg,interceptions_avg,carries_avg,rushing_yards_avg,rushing_tds_avg,receptions_avg,targets_avg,receiving_yards_avg,receiving_tds_avg,receiving_air_yards_avg,sack_fumbles_lost_avg,rushing_fumbles_lost_avg,receiving_fumbles_lost_avg,passing_epa_avg,rushing_epa_avg,receiving_epa_avg,fantasy_points_ppr_avg,completions_std,attempts_std,passing_yards_std,passing_tds_std,interceptions_std,carries_std,rushing_yards_std,rushing_tds_std,receptions_std,targets_std,receiving_yards_std,receiving_tds_std,receiving_air_yards_std,sack_fumbles_lost_std,rushing_fumbles_lost_std,receiving_fumbles_lost_std,passing_epa_std,rushing_epa_std,receiving_epa_std,fantasy_points_ppr_std,Opponent,completions_avg_opp,attempts_avg_opp,passing_yards_avg_opp,passing_tds_avg_opp,interceptions_avg_opp,carries_avg_opp,rushing_yards_avg_opp,rushing_tds_avg_opp,receptions_avg_opp,targets_avg_opp,receiving_yards_avg_opp,receiving_tds_avg_opp,receiving_air_yards_avg_opp,sack_fumbles_lost_avg_opp,rushing_fumbles_lost_avg_opp,receiving_fumbles_lost_avg_opp,passing_epa_avg_opp,rushing_epa_avg_opp,receiving_epa_avg_opp,fantasy_points_ppr_avg_opp,completions_avg_opp_position,attempts_avg_opp_position,passing_yards_avg_opp_position,passing_tds_avg_opp_position,interceptions_avg_opp_position,carries_avg_opp_position,rushing_yards_avg_opp_position,rushing_tds_avg_opp_position,receptions_avg_opp_position,targets_avg_opp_position,receiving_yards_avg_opp_position,receiving_tds_avg_opp_position,receiving_air_yards_avg_opp_position,sack_fumbles_lost_avg_opp_position,rushing_fumbles_lost_avg_opp_position,receiving_fumbles_lost_avg_opp_position,passing_epa_avg_opp_position,rushing_epa_avg_opp_position,receiving_epa_avg_opp_position,fantasy_points_ppr_avg_opp_position,is_favorite,team_full_name,Unnamed: 0,game_id,game_type,gameday,weekday_y,gametime,Away Team,away_score,Home Team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,weekday,gb_pipe_preds,lin_reg_pipe_preds,ran_for_pipe_preds,hist_gb_preds,Projected_PPR_Points,Lowest_Projected_Points,Highest_Projected_Points
73,73,00-0034054,R.Cracraft,River Cracraft,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zd4y2ok3owqbqx6bvkpm",MIA,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,18.0,0,0.0,0.0,9.0,9.0,1.0,0.55435795,0,2.0,0.037037037,0.029315962,0.07607673,0.0,1.8,2.8,BUF,Saturday,0,MIA2023,R.Cracraft2023,KC2023,0.17,0.17,0.67,0.17,0.33,0.17,-0.67,0.17,1.33,3.0,14.83,0.33,45.5,0.25,0.17,0.2,-0.31,-1.23,-0.21,2.75,0.41,0.41,1.63,0.41,0.58,0.41,1.63,0.41,1.37,2.37,15.05,0.82,33.11,0.5,0.41,0.45,21.66,1.34,1.06,2.92,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,0.0,9.0,0.0,0.0,0.0,,,0.55,2.8,0.12,0.12,-0.12,0.0,0.0,0.25,0.88,0.12,3.0,4.75,31.0,0.12,51.0,0.0,0.0,0.12,-0.83,-0.15,0.86,6.94,0,MIAMI DOLPHINS,6694.0,2023_19_MIA_KC,WC,2024-01-13 00:00:00+00:00,,20:00,MIA,,KC,,Home,,,,2024011302.0,,,202401130kan,,401547750.0,,6.0,6.0,190.0,-230.0,5.0,-112.0,-108.0,44.0,-112.0,-108.0,0.0,outdoors,grass,,,00-0036212,00-0033873,Tua Tagovailoa,Patrick Mahomes,Mike McDaniel,Andy Reid,,KAN00,GEHA Field at Arrowhead Stadium,Saturday,2.9869874260611287,7.23546366060547,2.301851910211031,2.803364371090622,3.8,0.4,7.2
74,74,00-0034115,J.Wilson,Jeffery Wilson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zorqrtlrizlltgd6pnob",MIA,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,9,45.0,0,0.0,0.0,1.0,-0.513465,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,4.5,4.5,BUF,Saturday,0,MIA2023,J.Wilson2023,KC2023,0.17,0.17,0.67,0.17,0.33,0.17,2.5,0.17,0.83,1.5,9.5,0.17,28.5,0.25,0.17,0.2,-0.31,0.92,0.12,2.03,0.41,0.41,1.63,0.41,0.58,0.41,6.12,0.41,1.17,0.84,10.93,0.41,32.49,0.5,0.41,0.45,21.66,1.34,1.75,2.06,KC,0.0,0.0,0.0,0.0,0.0,4.5,26.25,0.0,1.0,1.5,13.0,0.0,5.75,0.0,0.0,0.0,,0.61,0.84,4.93,0.12,0.12,0.62,0.12,0.12,6.62,34.12,0.12,0.5,0.75,1.88,0.12,0.88,0.0,0.12,0.12,1.03,-0.48,-0.82,4.85,0,MIAMI DOLPHINS,6694.0,2023_19_MIA_KC,WC,2024-01-13 00:00:00+00:00,,20:00,MIA,,KC,,Home,,,,2024011302.0,,,202401130kan,,401547750.0,,6.0,6.0,190.0,-230.0,5.0,-112.0,-108.0,44.0,-112.0,-108.0,0.0,outdoors,grass,,,00-0036212,00-0033873,Tua Tagovailoa,Patrick Mahomes,Mike McDaniel,Andy Reid,,KAN00,GEHA Field at Arrowhead Stadium,Saturday,5.281104751374465,7.532521681952238,7.515797314072689,5.032467046333962,6.3,2.9,9.7
80,80,00-0034286,R.James,Richie James,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qusoivtzbud2wl0spptz",KC,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,15.0,0,0.0,0.0,8.0,7.0,0.0,-0.59183943,0,1.875,0.06896552,0.046783626,0.1361968,0.0,1.5,3.5,LAC,Saturday,1,KC2023,R.James2023,MIA2023,4.25,0.33,50.25,0.17,0.33,0.17,0.17,0.17,1.33,2.0,11.33,0.17,9.17,0.25,0.17,0.33,-3.84,1.45,-0.33,3.48,8.5,0.58,100.5,0.41,0.58,0.41,0.41,0.41,1.03,0.89,8.57,0.41,4.54,0.5,0.41,0.58,21.66,0.51,1.01,1.61,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15.0,0.0,8.0,0.0,0.0,0.0,,,-0.59,3.5,0.12,0.12,2.88,0.0,0.0,0.62,4.12,0.12,2.62,4.0,34.25,0.12,40.38,0.0,0.0,0.25,3.22,0.57,1.68,7.21,1,KANSAS CITY CHIEFS,6694.0,2023_19_MIA_KC,WC,2024-01-13 00:00:00+00:00,Saturday,20:00,MIA,,KC,,Home,,,,2024011302.0,,,202401130kan,,401547750.0,,6.0,6.0,190.0,-230.0,5.0,-112.0,-108.0,44.0,-112.0,-108.0,0.0,outdoors,grass,,,00-0036212,00-0033873,Tua Tagovailoa,Patrick Mahomes,Mike McDaniel,Andy Reid,,KAN00,GEHA Field at Arrowhead Stadium,,3.721696112241244,7.333982920942013,3.91767043098137,3.622184600160165,4.6,1.2,8.0
82,82,00-0034351,D.Goedert,Dallas Goedert,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/flzasty1ea7iswbtd0e5",PHI,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,4.0,0,0.0,0.0,32.0,0.0,0.0,-3.8355536,0,0.125,0.09090909,0.09726444,0.20444874,0.0,0.4,1.4,NYG,Monday,0,PHI2023,D.Goedert2023,TB2023,4.25,0.33,50.25,0.17,0.33,0.17,0.67,1.0,0.33,1.67,1.33,1.0,29.0,0.25,0.17,0.17,-3.84,-0.26,-1.99,0.13,8.5,0.58,100.5,0.41,0.58,0.41,1.63,0.58,0.52,1.21,3.78,0.71,39.17,0.5,0.41,0.41,21.66,0.77,2.02,0.97,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.33,45.67,0.0,71.67,0.0,0.0,0.0,,,0.98,8.57,0.12,0.12,2.62,0.0,0.0,0.38,1.25,0.12,2.38,4.62,27.38,0.25,42.75,0.0,0.0,0.12,1.51,-0.77,-1.74,6.36,1,PHILADELPHIA EAGLES,6698.0,2023_19_PHI_TB,WC,2024-01-15 00:00:00+00:00,,20:00,PHI,,TB,,Home,,,,2024011501.0,,,202401150tam,,401547754.0,,8.0,8.0,-162.0,136.0,-3.0,-112.0,-108.0,43.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036389,00-0034855,Jalen Hurts,Baker Mayfield,Nick Sirianni,Todd Bowles,,TAM00,Raymond James Stadium,Monday,8.427890538649383,8.047850389031838,20.41300341289007,8.3560522500656,11.3,7.9,14.7
83,83,00-0034364,J.Akins,Jordan Akins,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fgkl9zfpy2yxrkxfge84",CLE,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,24.0,0,0.0,0.0,25.0,12.0,2.0,-1.2166722,0,0.96,0.24,0.10775862,0.43543103,0.0,2.4,5.4,CIN,Saturday,0,CLE2023,J.Akins2023,HOU2023,4.25,0.33,50.25,0.17,0.33,1.0,3.0,1.0,1.33,1.67,12.17,0.17,1.83,0.25,0.17,0.2,-3.84,-0.85,0.3,2.85,8.5,0.58,100.5,0.41,0.58,1.26,5.06,0.58,1.37,1.51,9.89,0.41,7.11,0.5,0.41,0.45,21.66,1.76,1.88,2.49,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,21.0,0.0,19.5,0.0,0.0,0.0,,,-0.17,4.6,0.0,0.0,0.0,0.0,0.0,0.12,1.62,0.12,2.38,3.5,22.25,0.12,24.62,0.0,0.0,0.12,,1.01,0.85,5.35,1,CLEVELAND BROWNS,6693.0,2023_19_CLE_HOU,WC,2024-01-13 00:00:00+00:00,,16:30,CLE,,HOU,,Home,,,,2024011301.0,,,202401130htx,,401547749.0,,6.0,7.0,-135.0,110.0,-2.0,-112.0,-108.0,44.5,-110.0,-110.0,0.0,closed,astroturf,,,00-0026158,00-0039163,Joe Flacco,C.J. Stroud,Kevin Stefanski,DeMeco Ryans,,HOU00,NRG Stadium,Saturday,4.582452207445406,7.47414539818466,7.515797314072689,4.343931642976512,6.0,2.6,9.4
85,85,00-0034383,D.Schultz,Dalton Schultz,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhplapyya8pp3yyz8bht",HOU,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,7,42.0,0,0.0,0.0,61.0,26.0,2.0,3.0533063,0,0.6885246,0.26923078,0.23371647,0.56744766,0.0,4.2,9.2,IND,Saturday,1,HOU2023,D.Schultz2023,CLE2023,4.25,0.33,50.25,0.17,0.33,0.17,0.17,0.17,1.17,1.83,10.5,0.17,15.5,0.25,0.17,0.17,-3.84,-0.69,-0.75,1.88,8.5,0.58,100.5,0.41,0.58,0.41,0.41,0.41,0.75,1.17,10.88,0.41,15.6,0.5,0.41,0.41,21.66,0.23,1.55,1.39,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,8.67,58.33,0.33,69.33,0.0,0.0,0.0,,,1.72,13.5,0.0,0.0,0.0,0.0,0.0,0.12,0.75,0.12,3.38,5.12,27.12,0.12,29.88,0.0,0.0,0.12,,0.82,0.72,6.84,0,HOUSTON TEXANS,6693.0,2023_19_CLE_HOU,WC,2024-01-13 00:00:00+00:00,Saturday,16:30,CLE,,HOU,,Home,,,,2024011301.0,,,202401130htx,,401547749.0,,6.0,7.0,-135.0,110.0,-2.0,-112.0,-108.0,44.5,-110.0,-110.0,0.0,closed,astroturf,,,00-0026158,00-0039163,Joe Flacco,C.J. Stroud,Kevin Stefanski,DeMeco Ryans,,HOU00,NRG Stadium,,12.537578755466647,8.798751185365505,20.459854115813755,13.018578917463987,13.7,10.3,17.1
86,86,00-0034386,J.Watson,Justin Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",KC,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,4.0,0.0,0.0,-0.83537996,0,0.0,0.03448276,0.023391813,0.0680984,0.0,0.0,0.0,LAC,Saturday,1,KC2023,J.Watson2023,MIA2023,4.25,0.33,50.25,0.17,0.33,1.25,2.75,0.17,1.0,0.25,10.0,0.33,-1.0,0.25,0.17,1.0,-3.84,-0.51,-0.43,0.28,8.5,0.58,100.5,0.41,0.58,0.5,1.5,0.41,0.71,0.5,7.07,0.58,2.0,0.5,0.41,0.71,21.66,0.47,1.16,0.15,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.5,0.0,40.5,0.0,0.0,0.0,,,-1.33,1.75,0.12,0.12,2.88,0.0,0.0,0.38,2.38,0.12,1.88,2.88,19.5,0.12,31.38,0.0,0.0,0.25,3.22,0.44,0.39,4.06,1,KANSAS CITY CHIEFS,6694.0,2023_19_MIA_KC,WC,2024-01-13 00:00:00+00:00,Saturday,20:00,MIA,,KC,,Home,,,,2024011302.0,,,202401130kan,,401547750.0,,6.0,6.0,190.0,-230.0,5.0,-112.0,-108.0,44.0,-112.0,-108.0,0.0,outdoors,grass,,,00-0036212,00-0033873,Tua Tagovailoa,Patrick Mahomes,Mike McDaniel,Andy Reid,,KAN00,GEHA Field at Arrowhead Stadium,,1.7936840886186496,7.1024281269486185,2.254998341500313,1.8265891734956872,3.2,0.0,6.6
88,88,00-0034414,B.Scott,Boston Scott,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uveeemr49kwtkfefugai",PHI,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,5.0,0,0.0,0.0,0.0,-1.6009668,0,0,1,0.0,0,0.0,0.0,26.0,0.0,0.0,-0.8339878,0,0.0,0.030303031,0.079027355,0.10077369,0.0,0.5,0.5,NYG,Monday,0,PHI2023,B.Scott2023,TB2023,4.25,0.33,50.25,0.17,0.33,2.0,9.0,0.17,1.5,1.67,16.33,0.33,12.0,0.25,0.17,1.0,-3.84,0.1,1.18,3.13,8.5,0.58,100.5,0.41,0.58,1.15,5.66,0.41,0.84,0.82,13.08,0.58,8.92,0.5,0.41,0.71,21.66,0.89,1.17,2.13,TB,0.0,0.0,0.0,0.0,0.0,2.0,19.5,0.5,0.5,1.0,0.5,0.0,11.5,0.0,0.0,0.0,,0.89,-0.71,5.5,0.12,0.12,1.62,0.0,0.0,4.75,16.62,0.12,1.88,2.12,8.62,0.12,1.5,0.0,0.12,0.12,0.96,-1.02,-0.18,4.4,1,PHILADELPHIA EAGLES,6698.0,2023_19_PHI_TB,WC,2024-01-15 00:00:00+00:00,,20:00,PHI,,TB,,Home,,,,2024011501.0,,,202401150tam,,401547754.0,,8.0,8.0,-162.0,136.0,-3.0,-112.0,-108.0,43.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036389,00-0034855,Jalen Hurts,Baker Mayfield,Nick Sirianni,Todd Bowles,,TAM00,Raymond James Stadium,Monday,5.684760041741655,7.605665944447667,7.515797314072689,5.40688012644985,6.6,3.2,10.0
89,89,00-0034418,C.Wilson,Cedrick Wilson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zvirmx1m9vycmfpfbf1w",MIA,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,24.0,0,0.0,0.0,55.0,4.0,1.0,0.085027374,0,0.43636364,0.11111111,0.1791531,0.29207385,0.0,2.4,3.4,BUF,Saturday,0,MIA2023,C.Wilson2023,KC2023,4.25,0.33,50.25,0.17,0.33,2.0,9.0,0.17,1.4,2.4,12.4,0.2,9.4,0.25,0.17,1.0,-3.84,0.1,-0.89,3.84,8.5,0.58,100.5,0.41,0.58,1.15,5.66,0.41,1.14,1.67,11.87,0.45,12.36,0.5,0.41,0.71,21.66,0.89,2.9,4.31,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,30.33,0.33,72.67,0.0,0.0,0.0,,,0.58,7.03,0.12,0.12,-0.12,0.0,0.0,0.25,0.88,0.12,3.12,5.0,34.0,0.12,57.25,0.0,0.0,0.12,-0.83,-0.15,1.04,7.36,0,MIAMI DOLPHINS,6694.0,2023_19_MIA_KC,WC,2024-01-13 00:00:00+00:00,,20:00,MIA,,KC,,Home,,,,2024011302.0,,,202401130kan,,401547750.0,,6.0,6.0,190.0,-230.0,5.0,-112.0,-108.0,44.0,-112.0,-108.0,0.0,outdoors,grass,,,00-0036212,00-0033873,Tua Tagovailoa,Patrick Mahomes,Mike McDaniel,Andy Reid,,KAN00,GEHA Field at Arrowhead Stadium,Saturday,7.030044721827191,7.818879695395853,7.515797314072689,6.751751209838681,7.3,3.9,10.7
90,90,00-0034419,B.Berrios,Braxton Berrios,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nypqf5vnhegeorkpmplr",MIA,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,9.0,0,0.0,0.0,9.0,0.0,1.0,0.8219052,0,1.0,0.074074075,0.029315962,0.13163228,0.0,0.9,2.9,BUF,Saturday,0,MIA2023,B.Berrios2023,KC2023,4.25,0.33,50.25,0.17,0.33,2.0,9.0,0.17,1.33,1.83,18.83,0.17,4.67,0.25,0.17,1.0,-3.84,0.1,1.51,4.22,8.5,0.58,100.5,0.41,0.58,1.15,5.66,0.41,0.82,0.75,18.19,0.41,5.92,0.5,0.41,0.71,21.66,0.89,2.64,4.17,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,21.5,0.0,24.0,0.0,0.0,0.0,,,-0.46,7.15,0.12,0.12,-0.12,0.0,0.0,0.12,0.25,0.12,3.25,5.12,35.62,0.12,58.88,0.0,0.0,0.12,-0.83,-0.34,1.32,7.59,0,MIAMI DOLPHINS,6694.0,2023_19_MIA_KC,WC,2024-01-13 00:00:00+00:00,,20:00,MIA,,KC,,Home,,,,2024011302.0,,,202401130kan,,401547750.0,,6.0,6.0,190.0,-230.0,5.0,-112.0,-108.0,44.0,-112.0,-108.0,0.0,outdoors,grass,,,00-0036212,00-0033873,Tua Tagovailoa,Patrick Mahomes,Mike McDaniel,Andy Reid,,KAN00,GEHA Field at Arrowhead Stadium,Saturday,7.147790093884734,7.836099463611764,7.515797314072689,7.271792374483093,7.4,4.0,10.8
92,92,00-0034487,T.Sherfield,Trent Sherfield,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tbs4dvo8vdagznshsw7l",BUF,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,24.0,1,0.0,0.0,45.0,0.0,2.0,2.6593688,0,0.53333336,0.10810811,0.1253482,0.2499059,0.0,8.4,11.4,MIA,Sunday,1,BUF2023,T.Sherfield2023,PIT2023,4.25,0.33,50.25,0.17,0.33,4.0,13.5,0.17,0.33,0.5,1.5,0.2,-0.5,0.25,0.17,1.0,-3.84,-0.01,-0.25,1.83,8.5,0.58,100.5,0.41,0.58,3.63,16.42,0.41,0.52,0.55,4.72,0.45,1.97,0.5,0.41,0.71,21.66,1.33,0.92,1.45,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.5,34.0,0.5,39.5,0.0,0.0,0.0,,,2.73,9.4,0.12,0.12,0.25,0.12,0.0,0.12,1.0,0.12,3.12,4.12,44.62,0.25,53.25,0.0,0.12,0.12,1.18,0.23,2.24,9.09,1,BUFFALO BILLS,6695.0,2023_19_PIT_BUF,WC,2024-01-14 00:00:00+00:00,Sunday,13:00,PIT,,BUF,,Home,,,,2024011401.0,,,202401140buf,,401547751.0,,8.0,7.0,370.0,-485.0,9.0,-105.0,-115.0,33.5,-112.0,-108.0,0.0,outdoors,a_turf,,,00-0034771,00-0034857,Mason Rudolph,Josh Allen,Mike Tomlin,Sean McDermott,,BUF00,New Era Field,,9.44197722549075,8.175086083142519,20.41300341289007,9.559445628919866,11.9,8.5,15.3
95,95,00-0034681,C.Edmonds,Chase Edmonds,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y0u4btecdge4tsun4p2h",TB,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,4,27.0,0,0.0,0.0,1.0,1.4646397,0,1,1,-3.0,0,0.0,0.0,-3.0,0.0,0.0,-0.9509406,0,1.0,0.032258064,-0.012448133,0.039673403,0.0,2.4,3.4,CAR,Monday,1,TB2023,C.Edmonds2023,PHI2023,4.25,5.75,50.25,0.17,0.2,1.33,4.17,0.17,2.33,4.67,26.5,0.17,67.0,0.25,0.17,1.0,1.2,-0.29,-0.93,6.4,8.5,11.5,100.5,0.41,0.45,1.51,10.83,0.41,1.37,2.42,18.52,0.41,40.49,0.5,0.41,0.71,21.66,2.46,1.54,4.23,PHI,0.0,0.0,0.0,0.0,0.0,7.5,37.0,0.0,2.0,3.0,8.0,0.5,1.0,0.0,0.0,0.0,,-0.54,-0.52,9.5,0.12,0.12,0.5,0.0,0.0,9.38,37.0,0.38,1.62,2.5,7.62,0.12,5.62,0.0,0.12,0.12,-0.54,-0.39,-0.88,8.59,0,TAMPA BAY BUCCANEERS,6698.0,2023_19_PHI_TB,WC,2024-01-15 00:00:00+00:00,Monday,20:00,PHI,,TB,,Home,,,,2024011501.0,,,202401150tam,,401547754.0,,8.0,8.0,-162.0,136.0,-3.0,-112.0,-108.0,43.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036389,00-0034855,Jalen Hurts,Baker Mayfield,Nick Sirianni,Todd Bowles,,TAM00,Raymond James Stadium,,9.485908487309576,8.182237757442394,20.41300341289007,9.559445628919866,11.9,8.5,15.3
96,96,00-0034750,R.Penny,Rashaad Penny,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mwvzwst6cfcwifblqtsj",PHI,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,16.0,0,0.0,0.0,0.0,-2.0345259,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.6,1.6,NYG,Monday,0,PHI2023,R.Penny2023,TB2023,4.25,5.75,50.25,0.17,0.2,0.5,6.33,0.17,3.83,6.0,49.5,0.17,78.83,0.25,0.17,1.0,1.2,1.69,1.59,11.42,8.5,11.5,100.5,0.41,0.45,0.55,8.82,0.41,2.23,3.1,42.22,0.41,41.72,0.5,0.41,0.71,21.66,0.98,3.85,6.71,TB,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.5,0.0,0.0,7.5,0.0,0.0,0.0,,-1.33,-0.63,1.4,0.12,0.12,1.62,0.0,0.0,5.38,18.62,0.12,1.88,2.12,8.62,0.12,1.5,0.0,0.12,0.12,0.96,-1.23,-0.18,4.6,1,PHILADELPHIA EAGLES,6698.0,2023_19_PHI_TB,WC,2024-01-15 00:00:00+00:00,,20:00,PHI,,TB,,Home,,,,2024011501.0,,,202401150tam,,401547754.0,,8.0,8.0,-162.0,136.0,-3.0,-112.0,-108.0,43.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036389,00-0034855,Jalen Hurts,Baker Mayfield,Nick Sirianni,Todd Bowles,,TAM00,Raymond James Stadium,Monday,1.292777836716438,7.054952734426876,1.8741077992611117,1.459565050936446,2.9,0.0,6.3
97,97,00-0034764,M.Gallup,Michael Gallup,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tt9xpcg4x2z3osc1fcq6",DAL,2023,19,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,16.0,0.0,0.0,-5.984372,0,0.0,0.05,0.07511737,0.12758216,0.0,0.0,0.0,WAS,Sunday,1,DAL2023,M.Gallup2023,GB2023,4.25,5.75,50.25,0.17,0.2,0.33,2.17,0.17,0.5,0.83,5.5,0.17,12.17,0.25,0.17,1.0,1.2,0.12,-0.05,1.27,8.5,11.5,100.5,0.41,0.45,0.52,3.71,0.41,0.55,0.75,10.19,0.41,12.02,0.5,0.41,0.71,21.66,0.54,1.98,1.26,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,7.67,49.33,0.33,79.0,0.0,0.0,0.0,,,-1.93,10.6,0.12,0.12,9.38,0.12,0.0,0.5,4.75,0.12,2.5,3.88,31.38,0.25,41.12,0.0,0.0,0.12,5.07,0.79,1.22,8.36,1,DALLAS COWBOYS,6696.0,2023_19_GB_DAL,WC,2024-01-14 00:00:00+00:00,Sunday,16:30,GB,,DAL,,Home,,,,2024011402.0,,,202401140dal,,401547752.0,,7.0,7.0,270.0,-340.0,7.0,-108.0,-112.0,50.5,-108.0,-112.0,0.0,closed,matrixturf,,,00-0036264,00-0033077,Jordan Love,Dak Prescott,Matt LaFleur,Mike McCarthy,,DAL00,AT&T Stadium,,10.59232382748328,8.374528478197488,20.41300341289007,10.915131942600231,12.6,9.2,16.0
