,player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,opponent_team,weekday_x,player_is_home,team_year,player_year,opp_year,completions_avg,attempts_avg,passing_yards_avg,passing_tds_avg,interceptions_avg,carries_avg,rushing_yards_avg,rushing_tds_avg,receptions_avg,targets_avg,receiving_yards_avg,receiving_tds_avg,receiving_air_yards_avg,sack_fumbles_lost_avg,rushing_fumbles_lost_avg,receiving_fumbles_lost_avg,passing_epa_avg,rushing_epa_avg,receiving_epa_avg,fantasy_points_ppr_avg,completions_std,attempts_std,passing_yards_std,passing_tds_std,interceptions_std,carries_std,rushing_yards_std,rushing_tds_std,receptions_std,targets_std,receiving_yards_std,receiving_tds_std,receiving_air_yards_std,sack_fumbles_lost_std,rushing_fumbles_lost_std,receiving_fumbles_lost_std,passing_epa_std,rushing_epa_std,receiving_epa_std,fantasy_points_ppr_std,opp,completions_avg_opp,attempts_avg_opp,passing_yards_avg_opp,passing_tds_avg_opp,interceptions_avg_opp,carries_avg_opp,rushing_yards_avg_opp,rushing_tds_avg_opp,receptions_avg_opp,targets_avg_opp,receiving_yards_avg_opp,receiving_tds_avg_opp,receiving_air_yards_avg_opp,sack_fumbles_lost_avg_opp,rushing_fumbles_lost_avg_opp,receiving_fumbles_lost_avg_opp,passing_epa_avg_opp,rushing_epa_avg_opp,receiving_epa_avg_opp,fantasy_points_ppr_avg_opp,completions_avg_opp_position,attempts_avg_opp_position,passing_yards_avg_opp_position,passing_tds_avg_opp_position,interceptions_avg_opp_position,carries_avg_opp_position,rushing_yards_avg_opp_position,rushing_tds_avg_opp_position,receptions_avg_opp_position,targets_avg_opp_position,receiving_yards_avg_opp_position,receiving_tds_avg_opp_position,receiving_air_yards_avg_opp_position,sack_fumbles_lost_avg_opp_position,rushing_fumbles_lost_avg_opp_position,receiving_fumbles_lost_avg_opp_position,passing_epa_avg_opp_position,rushing_epa_avg_opp_position,receiving_epa_avg_opp_position,fantasy_points_ppr_avg_opp_position,is_favorite,team_full_name,Unnamed: 0,game_id,game_type,gameday,weekday_y,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,weekday,gb_pipe_preds,lin_reg_pipe_preds,ran_for_pipe_preds,hist_gb_preds,Projected_PPR_Points,Lowest_Projected_Points,Highest_Projected_Points
82,00-0034383,D.Schultz,Dalton Schultz,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhplapyya8pp3yyz8bht",HOU,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,2.0,0,0.0,0.0,37.0,-1.0,0.0,-3.9482634,0,0.054054055,0.055555556,0.10724638,0.1584058,0.0,0.2,1.2,JAX,Sunday,1,HOU2023,D.Schultz2023,JAX2023,3.0,0.25,23.0,0.25,2.0,1.0,10.0,0.25,2.25,3.0,17.0,0.25,9.0,0.5,0.25,0.25,-0.45,2.57,0.97,7.95,2.83,0.5,35.36,0.5,0.71,1.41,12.54,0.5,1.89,2.71,13.78,0.5,14.17,1.0,0.5,0.5,7.11,1.75,1.42,4.5,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,17.0,0.5,36.0,0.0,0.0,0.0,,,-0.35,6.2,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,4.25,5.5,58.75,0.5,55.25,0.0,0.0,0.25,,0.5,2.88,12.63,0,HOUSTON TEXANS,6609.0,2023_13_DEN_HOU,REG,2023-12-03 00:00:00+00:00,Sunday,16:05,DEN,,HOU,,Home,,,,2023120307.0,,,202312030htx,,401547571.0,,7.0,7.0,,,,,,,,,0.0,,astroturf,,,,,,,Sean Payton,DeMeco Ryans,,HOU00,NRG Stadium,,6.691617218625705,7.576367562379502,5.805257049735511,6.009826656376648,6.5,2.5,10.5
83,00-0034386,J.Watson,Justin Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",KC,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,3.0,1,0.0,0.0,37.0,0.0,1.0,-0.8620647,0,0.08108108,0.09375,0.24832214,0.3144505,0.0,6.3,7.3,LV,Sunday,0,KC2023,J.Watson2023,LV2023,3.0,9.0,23.0,0.25,2.0,0.75,2.75,1.0,1.25,1.25,11.75,0.25,8.0,0.5,0.25,0.25,-5.33,-0.34,1.05,2.7,2.83,0.71,35.36,0.5,0.71,0.96,7.63,0.71,0.5,0.5,5.8,0.5,4.08,1.0,0.5,0.5,7.11,0.95,0.63,1.45,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,28.0,1.0,89.5,0.0,0.0,0.0,,,-2.64,11.8,0.0,0.25,0.0,0.0,0.25,0.5,3.5,0.25,1.75,2.75,12.0,0.25,17.25,0.0,0.25,0.25,-0.45,0.34,-0.42,4.45,0,KANSAS CITY CHIEFS,6612.0,2023_13_KC_GB,REG,2023-12-03 00:00:00+00:00,,20:20,KC,,GB,,Home,,,,2023120310.0,,,202312030gnb,,401547576.0,,7.0,10.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Andy Reid,Matt LaFleur,,GNB00,Lambeau Field,Sunday,10.355733968882946,8.669995243113691,13.11687094492176,11.678879524423603,11.0,7.0,15.0
84,00-0034401,M.White,Mike White,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pv1cd95ycjinyi4ijime",MIA,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,-2.0,0,0.0,0.0,0.0,-1.5492792,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-0.2,-0.2,NYJ,Friday,0,MIA2023,M.White2023,NYJ2023,3.0,9.0,23.0,0.25,2.0,7.5,25.5,0.5,2.0,3.0,12.0,0.25,-3.0,0.5,0.25,0.25,-5.33,-2.1,0.6,9.75,2.83,0.71,35.36,0.5,0.71,2.12,16.26,0.71,0.58,0.58,8.49,0.5,5.77,1.0,0.5,0.5,7.11,0.19,1.34,3.61,WAS,0.0,0.5,0.0,0.0,0.5,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.98,-1.63,,-1.3,19.75,29.5,210.5,1.5,0.5,2.75,4.75,0.25,0.25,0.25,0.75,0.25,-1.0,0.25,0.5,0.0,5.96,-3.97,-1.53,12.9,0,MIAMI DOLPHINS,6608.0,2023_13_MIA_WAS,REG,2023-12-03 00:00:00+00:00,,13:00,MIA,,WAS,,Home,,,,2023120306.0,,,202312030was,,401547574.0,,9.0,10.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Mike McDaniel,Ron Rivera,,WAS00,FedExField,Sunday,0.04877266742169122,7.420328486935908,0.5115405047424149,0.22527594707281323,2.1,0.0,6.1
85,00-0034407,R.McCloud,Ray-Ray McCloud,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q25yzjly8zz4elodqdhr",SF,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,23.0,0,0.0,0.0,11.0,12.0,1.0,1.8288229,0,2.090909,0.033333335,0.041044775,0.07873134,0.0,2.3,3.3,SEA,Thursday,0,SF2023,R.McCloud2023,SEA2023,3.0,9.0,23.0,0.25,2.0,5.0,15.75,0.25,1.5,3.25,12.5,0.25,18.25,0.5,0.25,0.25,-5.33,-2.9,-1.4,5.33,2.83,0.71,35.36,0.5,0.71,5.72,11.44,0.5,1.73,3.4,19.33,0.5,14.89,1.0,0.5,0.5,7.11,3.35,0.2,5.93,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,33.0,0.0,3.0,0.0,0.0,0.0,,1.77,0.59,4.8,0.25,0.25,6.0,0.25,0.0,0.25,-0.25,0.25,2.25,3.0,60.5,0.25,38.0,0.0,0.25,0.25,2.48,-0.91,3.65,9.78,0,SAN FRANCISCO 49ERS,6611.0,2023_13_SF_PHI,REG,2023-12-03 00:00:00+00:00,,16:25,SF,,PHI,,Home,,,,2023120309.0,,,202312030phi,,401547276.0,,10.0,7.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Kyle Shanahan,Nick Sirianni,,PHI00,Lincoln Financial Field,Sunday,4.798436058095593,7.362551667210194,5.677836635349378,4.80934894690974,5.7,1.7,9.7
86,00-0034414,B.Scott,Boston Scott,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uveeemr49kwtkfefugai",PHI,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,14.0,0,0.0,0.0,1.0,0.17581409,0,0,1,0.0,0,0.0,0.0,-4.0,0.0,0.0,-0.44294617,0,-0.0,0.035714287,-0.019417476,0.039979197,0.0,1.4,1.4,BUF,Sunday,1,PHI2023,B.Scott2023,BUF2023,3.0,9.0,23.0,0.25,2.0,3.0,13.5,0.25,2.25,2.75,17.75,0.25,3.25,0.5,0.25,0.25,-5.33,1.88,0.05,6.88,2.83,0.71,35.36,0.5,0.71,6.0,27.0,0.5,2.22,2.06,17.21,0.5,3.3,1.0,0.5,0.5,7.11,0.89,0.63,8.94,SF,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.5,0.0,0.0,-2.0,0.0,0.0,0.0,,0.15,-0.44,1.1,0.0,0.0,0.0,0.0,0.0,4.25,24.75,0.25,1.0,1.25,8.75,0.25,-2.25,0.0,0.25,0.25,,0.03,0.45,5.85,0,PHILADELPHIA EAGLES,6611.0,2023_13_SF_PHI,REG,2023-12-03 00:00:00+00:00,Sunday,16:25,SF,,PHI,,Home,,,,2023120309.0,,,202312030phi,,401547276.0,,10.0,7.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Kyle Shanahan,Nick Sirianni,,PHI00,Lincoln Financial Field,,1.120714729312709,6.703353285331293,2.004829762672025,1.1113950702471307,2.7,0.0,6.7
87,00-0034419,B.Berrios,Braxton Berrios,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nypqf5vnhegeorkpmplr",MIA,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,3.0,0.0,0.0,-7.475218,0,0.0,0.035714287,0.020547945,0.06795499,0.0,0.0,0.0,NYJ,Friday,0,MIA2023,B.Berrios2023,NYJ2023,3.0,9.0,23.0,0.25,2.0,3.25,15.25,0.25,1.25,1.75,12.5,0.5,4.5,0.5,0.25,0.25,-5.33,0.29,0.44,5.53,2.83,0.71,35.36,0.5,0.71,3.3,16.98,0.5,1.26,1.71,17.25,0.71,5.8,1.0,0.5,0.5,7.11,1.61,1.08,5.36,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,7.0,0.0,0.0,0.0,,0.73,-4.38,1.4,0.25,0.25,5.0,0.25,0.0,0.25,0.5,0.25,4.0,6.25,45.0,0.25,45.0,0.0,0.0,0.25,-1.36,-0.66,-0.32,10.05,0,MIAMI DOLPHINS,6608.0,2023_13_MIA_WAS,REG,2023-12-03 00:00:00+00:00,,13:00,MIA,,WAS,,Home,,,,2023120306.0,,,202312030was,,401547574.0,,9.0,10.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Mike McDaniel,Ron Rivera,,WAS00,FedExField,Sunday,1.438547175731175,6.783945862955846,2.004829762672025,1.4233373197268424,2.9,0.0,6.9
88,00-0034433,N.Bawden,Nick Bawden,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rz1cgqj4rvl2xjffxyia",NYJ,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,6.0,0,0.0,0.0,1.0,5.0,0.0,-1.5168716,0,6.0,0.027777778,0.008403362,0.04754902,0.0,0.6,1.6,MIA,Friday,1,NYJ2023,N.Bawden2023,MIA2023,3.0,9.0,23.0,0.25,2.0,2.5,9.25,0.25,2.5,2.75,22.0,0.5,4.25,0.5,0.25,0.25,-5.33,-0.46,1.25,5.63,2.83,0.71,35.36,0.5,0.71,1.73,8.1,0.5,1.29,1.5,20.58,0.71,5.97,1.0,0.5,0.5,7.11,0.26,1.68,4.12,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.5,0.0,-1.0,0.0,0.0,0.0,,0.62,-0.66,1.65,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.75,3.25,0.0,-0.25,0.0,0.0,0.0,,0.62,-0.69,2.35,0,NEW YORK JETS,6604.0,2023_13_ATL_NYJ,REG,2023-12-03 00:00:00+00:00,Sunday,13:00,ATL,,NYJ,,Home,,,,2023120302.0,,,202312030nyj,,401547573.0,,7.0,9.0,,,,,,,,,0.0,outdoors,fieldturf,,,,,,,Arthur Smith,Robert Saleh,,NYC01,MetLife Stadium,,1.6307738027318344,6.792443153609775,2.8206472885544964,1.5991951969618194,3.2,0.0,7.2
89,00-0034487,T.Sherfield,Trent Sherfield,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tbs4dvo8vdagznshsw7l",BUF,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,3,0.0,0,0.0,0.0,39.0,0.0,0.0,-1.8922124,0,0.0,0.06122449,0.09352518,0.15730436,0.0,0.0,0.0,PHI,Sunday,0,BUF2023,T.Sherfield2023,PHI2023,3.0,9.0,23.0,0.25,2.0,14.0,48.5,0.25,2.5,3.0,12.5,0.5,15.5,0.5,0.25,0.25,-5.33,-3.5,-0.08,8.6,2.83,0.71,35.36,0.5,0.71,5.77,7.78,0.5,2.12,1.41,10.61,0.71,23.33,1.0,0.5,0.5,7.11,3.99,0.8,3.96,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,4.5,0.0,28.0,0.0,0.0,0.0,,,-1.03,0.95,0.25,0.25,5.0,0.25,0.0,0.25,-0.5,0.25,2.25,4.75,47.25,0.5,48.75,0.0,0.0,0.25,-0.84,-0.99,1.12,9.92,0,BUFFALO BILLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9599195243997333,6.711058082852156,0.9297909647713513,0.9824666840046011,2.4,0.0,6.4
90,00-0034613,T.Hudson,Tanner Hudson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dcrfuiyknwrwxsjsjf9q",CIN,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,18.0,0,0.0,0.0,10.0,4.0,1.0,0.09439063,0,1.8,0.2,0.07575758,0.3530303,0.0,1.8,5.8,PIT,Sunday,0,CIN2023,T.Hudson2023,PIT2023,3.0,9.0,23.0,0.25,2.0,9.0,52.25,0.5,1.0,2.25,4.25,0.5,0.75,0.5,0.25,0.5,-5.33,0.39,-0.79,6.65,2.83,0.71,35.36,0.5,0.71,5.35,46.92,1.0,0.82,0.96,4.03,0.71,5.5,1.0,0.5,0.71,7.11,3.71,1.12,5.67,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,33.5,0.0,25.0,0.0,0.0,0.0,,,2.22,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.0,21.5,0.25,14.75,0.0,0.0,0.25,,,1.24,4.65,0,CINCINNATI BENGALS,6613.0,2023_13_CIN_JAX,REG,2023-12-04 00:00:00+00:00,,20:15,CIN,,JAX,,Home,,,,2023120400.0,,,202312040jax,,401547577.0,,8.0,8.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Zac Taylor,Doug Pederson,,JAX00,TIAA Bank Stadium,Monday,6.895305984258538,7.788433352569812,8.817309399614038,7.276365224904254,7.7,3.7,11.7
91,00-0034646,B.Powell,Brandon Powell,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cqtogvopabvi3gcuaosi",MIN,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,2.0,0,0.0,0.0,0.0,-0.3831929,0,3,3,45.0,0,0.0,0.0,28.0,17.0,2.0,1.5101331,0,1.6071428,0.1,0.10408922,0.22286245,0.0,4.7,7.7,CHI,Monday,0,MIN2023,B.Powell2023,CHI2023,3.0,9.0,23.0,0.25,2.0,9.5,43.0,0.25,2.0,2.75,24.0,0.5,3.5,0.5,0.25,0.5,-5.33,-0.62,1.01,10.2,2.83,0.71,35.36,0.5,0.71,3.51,22.93,0.5,1.41,2.87,18.99,0.71,9.47,1.0,0.5,0.71,7.11,2.01,1.27,4.08,,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,3.0,3.5,38.5,0.0,21.5,0.0,0.0,0.0,,-0.38,-0.09,6.95,0.25,0.25,-0.5,0.0,0.0,0.25,0.5,0.25,2.5,3.75,32.0,0.25,41.25,0.0,0.0,0.25,-2.38,-0.38,-0.47,5.75,0,MINNESOTA VIKINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.633324029781335,7.720762591227654,8.414942578719943,6.847266909081106,7.4,3.4,11.4
92,00-0034681,C.Edmonds,Chase Edmonds,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y0u4btecdge4tsun4p2h",TB,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,11.0,0,0.0,0.0,1.0,0.5689706,0,0,1,0.0,0,0.0,0.0,2.0,0.0,0.0,-0.527788,0,0.0,0.033333335,0.009433962,0.056603774,0.0,1.1,1.1,IND,Sunday,1,TB2023,C.Edmonds2023,IND2023,3.0,9.0,23.0,0.25,2.0,2.5,6.75,0.33,2.5,3.0,16.0,0.5,5.5,0.5,0.25,0.5,-5.33,-0.27,-0.17,4.77,2.83,0.71,35.36,0.5,0.71,1.29,5.74,0.58,1.73,1.63,19.82,0.71,9.26,1.0,0.5,0.71,7.11,0.74,2.3,3.56,CAR,0.0,0.0,0.0,0.0,0.0,2.5,9.5,0.0,0.5,1.0,5.5,0.0,-2.5,0.0,0.0,0.0,,-0.34,-0.01,2.0,0.0,0.25,0.0,0.0,0.25,8.5,25.0,0.25,2.25,3.0,21.5,0.25,-3.25,0.0,0.25,0.25,-4.73,-1.84,0.69,9.9,0,TAMPA BAY BUCCANEERS,6606.0,2023_13_CAR_TB,REG,2023-12-03 00:00:00+00:00,Sunday,13:00,CAR,,TB,,Home,,,,2023120304.0,,,202312030tam,,401547569.0,,7.0,7.0,,,,,,,,,1.0,outdoors,grass,,,,,,,Frank Reich,Todd Bowles,,TAM00,Raymond James Stadium,,1.9492506608676587,6.852532692518882,3.2271599647061286,2.1112241432355927,3.5,0.0,7.5
93,00-0034764,M.Gallup,Michael Gallup,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tt9xpcg4x2z3osc1fcq6",DAL,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,13.0,0,0.0,0.0,12.0,1.0,1.0,0.86444926,0,1.0833334,0.03125,0.025531914,0.06474734,0.0,1.3,2.3,WAS,Thursday,1,DAL2023,M.Gallup2023,WAS2023,2.0,2.0,10.0,0.25,0.5,1.25,2.75,0.33,3.25,4.0,20.5,0.25,-3.0,0.5,0.25,0.5,0.4,-0.33,-0.15,5.57,2.83,7.78,35.36,0.5,0.71,1.5,4.86,0.58,1.26,0.82,4.65,0.5,2.45,1.0,0.5,0.71,7.11,1.68,2.05,1.55,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,22.0,0.0,24.5,0.0,0.0,0.0,,,1.58,4.2,0.25,0.25,7.75,0.25,0.0,0.25,3.25,0.25,2.25,3.5,26.75,0.25,41.25,0.0,0.25,0.25,1.91,0.78,0.63,6.75,0,DALLAS COWBOYS,6601.0,2023_13_SEA_DAL,REG,2023-11-30 00:00:00+00:00,Thursday,20:15,SEA,,DAL,,Home,,,,2023113000.0,,,202311300dal,,401547566.0,,7.0,7.0,,,,,,,,,0.0,,matrixturf,,,,,,,Pete Carroll,Mike McCarthy,,DAL00,AT&T Stadium,,3.9700369790792913,7.260194250029141,5.72417700937351,4.1328429783072735,5.3,1.3,9.3
94,00-0034775,C.Kirk,Christian Kirk,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ersmmtjmjlpsy9lmjvde",JAX,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,7,89.0,0,0.0,0.0,88.0,39.0,3.0,5.7723513,0,1.0113636,0.1891892,0.2857143,0.48378378,0.0,8.9,12.9,HOU,Sunday,1,JAX2023,C.Kirk2023,HOU2023,2.0,2.0,10.0,0.25,0.5,1.0,1.25,0.33,5.25,7.0,60.0,0.25,24.5,0.5,0.25,0.5,0.4,-0.96,1.76,12.87,2.83,7.78,35.36,0.5,0.71,1.15,7.89,0.58,2.87,3.46,26.14,0.5,14.55,1.0,0.5,0.71,7.11,2.07,3.42,7.99,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,6.5,68.5,0.0,84.5,0.0,0.0,0.0,-0.52,-0.6,3.79,10.35,0.25,0.25,-0.25,0.25,0.0,0.25,4.5,0.25,3.75,6.25,62.5,0.5,85.0,0.0,0.0,0.25,-0.52,0.93,4.23,13.45,0,JACKSONVILLE JAGUARS,6613.0,2023_13_CIN_JAX,REG,2023-12-04 00:00:00+00:00,Monday,20:15,CIN,,JAX,,Home,,,,2023120400.0,,,202312040jax,,401547577.0,,8.0,8.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Zac Taylor,Doug Pederson,,JAX00,TIAA Bank Stadium,,10.965984212087264,8.399694085109342,11.79317194504051,10.097432824843997,10.3,6.3,14.3
95,00-0034777,D.Chark,D.J. Chark,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bn5lxiv1cyyidlhkth84",CAR,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,34.0,0,0.0,0.0,36.0,5.0,1.0,1.1622481,0,0.9444444,0.16666667,0.2278481,0.40949368,0.0,3.4,6.4,TEN,Sunday,0,CAR2023,D.Chark2023,TEN2023,2.0,2.0,10.0,0.25,0.5,1.5,26.0,0.25,2.0,3.5,12.0,0.25,10.25,0.5,0.25,0.5,0.4,2.77,-0.91,7.3,2.83,7.78,35.36,0.5,0.71,1.73,30.07,0.5,1.83,2.38,10.95,0.5,6.85,1.0,0.5,0.71,7.11,0.86,1.99,7.47,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.5,21.5,0.5,25.0,0.0,0.0,0.0,,,1.45,7.65,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.25,1.75,3.75,12.75,0.25,33.75,0.0,0.25,0.25,-1.32,-0.41,-3.51,3.03,0,CAROLINA PANTHERS,6606.0,2023_13_CAR_TB,REG,2023-12-03 00:00:00+00:00,,13:00,CAR,,TB,,Home,,,,2023120304.0,,,202312030tam,,401547569.0,,7.0,7.0,,,,,,,,,1.0,outdoors,grass,,,,,,,Frank Reich,Todd Bowles,,TAM00,Raymond James Stadium,Sunday,6.5190339913948385,7.8479088020999965,8.817309399614038,7.9638006558650885,7.8,3.8,11.8
96,00-0034796,L.Jackson,Lamar Jackson,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wj1fwvvkjaqztm56ybzu",BAL,2023,13,REG,18,32,177.0,1,0.0,2.0,13.0,1,0,170.0,120.0,9.0,-3.5584433,0,1.0411764,-0.046113163,11,39.0,0,0.0,0.0,1.0,-3.243971,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,14.98,14.98,LAC,Sunday,0,BAL2023,L.Jackson2023,LAC2023,15.25,24.0,169.5,0.5,1.25,5.0,23.5,0.25,1.0,1.0,8.0,0.25,-7.0,0.5,0.25,0.5,-5.47,-1.36,0.58,7.63,4.99,6.78,41.69,0.58,1.26,2.45,19.84,0.5,0.58,0.58,1.41,0.5,2.83,1.0,0.5,0.71,13.9,1.96,0.78,5.01,,17.0,29.0,220.5,1.5,0.0,10.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,-1.27,-0.46,19.47,13.0,22.0,175.5,1.25,0.5,8.0,35.5,0.25,0.0,0.25,0.0,0.0,-0.25,0.25,0.25,0.0,0.99,-1.83,-0.46,14.57,0,BALTIMORE RAVENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.39299128603988,14.642522973011511,19.12172950868385,18.89810991114665,18.0,14.0,22.0
